"","Geographic Area Name","E_EMPLOYED_mean","E_AGFOREST_mean","E_CITIZEN_mean","E_NOTCITIZEN_mean","E_INSURED_mean","E_UNINSURED_mean","E_SNAP_mean","E_NODIPLOMA_mean","E_UNDER18_mean","E_LTDENG_mean","E_POVERTY_mean","E_INCOME_mean","E_UNEMPLOYED_mean","E_GROUPQTRS_mean","E_MUNIT_mean","E_NOPHONE_mean","E_MOBILEHOME_mean","E_NOVEHICLE_mean","E_SINGLEPARENT_mean","E_BIPOC_mean","E_DISABILITY_mean","E_65PLUS_mean","sumRank_mean","E_EMPLOYED_var","E_AGFOREST_var","E_CITIZEN_var","E_NOTCITIZEN_var","E_INSURED_var","E_UNINSURED_var","E_SNAP_var","E_NODIPLOMA_var","E_UNDER18_var","E_LTDENG_var","E_POVERTY_var","E_INCOME_var","E_UNEMPLOYED_var","E_GROUPQTRS_var","E_MUNIT_var","E_NOPHONE_var","E_MOBILEHOME_var","E_NOVEHICLE_var","E_SINGLEPARENT_var","E_BIPOC_var","E_DISABILITY_var","E_65PLUS_var","sumRank_var"
"1","Coos, 10",0.78197950310559,0.493614285714286,0.563899378881988,0.715223602484472,0.459388198757764,0.407015527950311,0.651795652173913,0.619429813664596,0.365246583850932,0.479567701863354,0.616985093167702,0.658192546583851,0.533447204968944,0.803726708074534,0.630123602484472,0.507763354037267,0.696237888198758,0.660452173913043,0.572176397515528,0.506012422360248,0.90483850931677,0.877449689440994,13.5045658385093,0.0218367594372953,0.0206850826817176,0.0797016151273705,0.0548093310546289,0.0714411866999742,0.0299768154258424,0.0137631984405182,0.043131612445994,0.0269172381498794,0.0498820505035716,0.02928623724762,0.0297983673217826,0.0764590858607489,0.00807891444597574,0.00307246842851018,0.0415210129473269,0.0076639972746937,0.0196790731177588,0.0362128456138703,0.0821987594384634,0.00622216301333832,0.00456337534683196,0.75127871677605
"2","Coos, 11",0.911053416149068,0.905036645962733,0.302063975155279,0.0856509316770186,0.618031055900621,0.770593788819876,0.883932919254658,0.844303726708075,0.320321118012422,0.448741614906832,0.770364596273292,0.738680745341615,0.533452795031056,0.592352795031056,0.297086335403727,0.507067701863354,0.909454658385093,0.550475776397516,0.450989440993789,0.472744720496894,0.849252795031056,0.761108074534162,13.5227596273292,0.00384341292197959,0.0117503406214241,0.0511148254870241,0.000890086152243972,0.0489661400459705,0.0138693124217711,0.00400122978850114,0.00756276382200156,0.0152999544046068,0.0594273768351331,0.0108273037986259,0.0125196331307059,0.0276430050778698,0.046572705824265,0.00341970484961783,0.0258700143225231,0.0032176956039032,0.00972536482227355,0.0207846815124014,0.0634428235227364,0.00770613066514797,0.00375861533686253,0.452694800960747
"3","Coos, 9",0.625103726708075,0.803088198757764,0.290165838509317,0.190219254658385,0.665962732919255,0.69818198757764,0.623992546583851,0.660019254658385,0.324230434782609,0.42958198757764,0.343184472049689,0.567118633540373,0.676658385093168,0.828454037267081,0.278588198757764,0.470529192546584,0.603629813664596,0.527262111801242,0.545362111801242,0.322733540372671,0.772895652173913,0.660214285714286,11.9071763975155,0.0305147802350156,0.0174669552970497,0.0641674923678473,0.00676083579616784,0.0470932707251673,0.0692128935400379,0.0181049398547356,0.0315609771073165,0.0181187154937087,0.0383829451464879,0.0138463999831562,0.0389356632816173,0.0372413938280518,0.00109561755874675,0.0103340299197156,0.0290169703271015,0.00551114085367892,0.0167963450934035,0.0403249232415238,0.0651939931846668,0.0185472476324446,0.010948649733613,0.634323342478139
"4","Lincoln, 9515",0.748017391304348,0.59517701863354,0.366395652173913,0.145557763975155,0.544431055900621,0.73977950310559,0.658434161490683,0.513328571428571,0.105658385093168,0.443649689440994,0.367215527950311,0.359033540372671,0.0556509316770186,0.141596273291925,0.15301801242236,0.817062111801242,0.83448198757764,0.588903105590062,0.39877950310559,0.363852173913043,0.946785714285714,0.949065217391304,10.8358732919255,0.0341834735674489,0.0487227515139919,0.091721621292564,0.00653512938038152,0.08288951531008,0.0294309967916661,0.026116404996851,0.0388675460729207,0.00401107503983694,0.0856400195106117,0.0345297092538619,0.0284325311756513,0.00169878428219357,0.0157309273228933,0.0116354805570442,0.0473654090072393,0.00814499788160207,0.040038955496183,0.0387223972869879,0.085470048025597,0.00456961879012652,0.00138743474864444,0.773371850693036
"5","Lincoln, 9516",0.780345341614907,0.484171428571429,0.426919875776398,0.181029813664596,0.606560248447205,0.761626086956522,0.868374534161491,0.637374534161491,0.345591925465839,0.433905590062112,0.726098757763975,0.636516770186335,0.611653416149068,0.219048447204969,0.288537888198758,0.596059627329193,0.802893788819876,0.795032298136646,0.353990683229814,0.291614285714286,0.955347204968944,0.83061801242236,12.6333105590062,0.0149936220673493,0.0280975768361133,0.085284659679657,0.00712798189891904,0.0712859836409934,0.0311291329264096,0.00748014121307184,0.0485587558296735,0.0292339297549984,0.075620256850729,0.0203622490403816,0.0227293655394631,0.0392016530290051,0.00263335687991848,0.00992684966733615,0.0769844283776391,0.00705661388985244,0.00980243851938168,0.0311309493570399,0.0620671299022965,0.00249312926315966,0.00496355062573117,0.692293280522069
"6","Lincoln, 9517",0.789967701863354,0.710889440993789,0.538236645962733,0.622032298136646,0.851341614906832,0.776591304347826,0.526225465838509,0.676053416149068,0.0879515527950311,0.481845341614907,0.278674534161491,0.535765217391304,0.571276397515528,0.925005590062112,0.472935403726708,0.632436645962733,0.740581366459627,0.431996273291925,0.316589440993789,0.468886335403727,0.778476397515528,0.773616149068323,12.9873745341615,0.0142155587018138,0.0246360429322514,0.0899795867781678,0.0837308503104453,0.0271001385081222,0.035991239514368,0.0285845251594328,0.057931021713722,0.00730817790548039,0.123430870751517,0.0147990341814166,0.0278255028450257,0.0324823153875123,0.0153697175662561,0.00573075575525618,0.0591623424025976,0.00820777386715939,0.0116443864609447,0.0381266957832695,0.0956765756244608,0.0177133671821726,0.0100325790134664,0.821604116767903
"7","Tillamook, 9601",0.521882608695652,0.674647826086957,0.413040372670807,0.315396273291925,0.450657763975155,0.448831055900621,0.184529192546584,0.429245341614907,0.255167701863354,0.436670186335404,0.115581366459627,0.179572049689441,0.0759664596273292,0.748278260869565,0.417240372670807,0.268046583850932,0.807614285714286,0.666783229813665,0.145955900621118,0.298234161490683,0.510606211180124,0.904744720496894,9.26869192546584,0.0191389674976908,0.014184089027706,0.063439483092246,0.0157610325501516,0.0608846222838404,0.0150444372302667,0.00601072550293487,0.0281521045029164,0.0145375085326904,0.0753934328192283,0.00422285992497232,0.0197941863855759,0.00230379982714908,0.00713077982540777,0.013570896440364,0.0164679451529891,0.00673847058290949,0.020765740228589,0.00596931722762186,0.0496180112016069,0.030266199423461,0.00231799487923012,0.492245579314307
"8","Tillamook, 9602",0.608609316770186,0.286095031055901,0.369526086956522,0.136163354037267,0.524934782608696,0.670180745341615,0.572230434782609,0.505873291925466,0.224345962732919,0.44343602484472,0.47385652173913,0.482296894409938,0.518962111801242,0.432257142857143,0.730593167701863,0.197857142857143,0.930341614906832,0.635964596273292,0.667690683229814,0.27314347826087,0.807626708074534,0.880810559006211,11.3727956521739,0.050493908107295,0.00858922134295136,0.0921640545795248,0.00277528862835751,0.0926686931935345,0.0211802870495765,0.0227448165591226,0.0204254151212738,0.0202235096357905,0.105139744859098,0.0288452932786049,0.0682894399528295,0.0416897521544907,0.0288610195242744,0.00934404808676552,0.00715053855603512,0.00362480501744092,0.0144035068569932,0.0268395342585838,0.0735269286656277,0.0138496748324577,0.00346930220779499,0.750877915459852
