"","Geographic Area Name","E_EMPLOYED_mean","E_AGFOREST_mean","E_CITIZEN_mean","E_NOTCITIZEN_mean","E_INSURED_mean","E_UNINSURED_mean","E_SNAP_mean","E_NODIPLOMA_mean","E_UNDER18_mean","E_LTDENG_mean","E_POVERTY_mean","E_INCOME_mean","E_UNEMPLOYED_mean","E_GROUPQTRS_mean","E_MUNIT_mean","E_NOPHONE_mean","E_MOBILEHOME_mean","E_NOVEHICLE_mean","E_SINGLEPARENT_mean","E_BIPOC_mean","E_DISABILITY_mean","E_65PLUS_mean","E_EMPLOYED_var","E_AGFOREST_var","E_CITIZEN_var","E_NOTCITIZEN_var","E_INSURED_var","E_UNINSURED_var","E_SNAP_var","E_NODIPLOMA_var","E_UNDER18_var","E_LTDENG_var","E_POVERTY_var","E_INCOME_var","E_UNEMPLOYED_var","E_GROUPQTRS_var","E_MUNIT_var","E_NOPHONE_var","E_MOBILEHOME_var","E_NOVEHICLE_var","E_SINGLEPARENT_var","E_BIPOC_var","E_DISABILITY_var","E_65PLUS_var"
"1","Census Tract 10, Coos County, Oregon",-2710.40392063109,87.7019297476916,-6972.73113284883,337.943365332204,-6903.97798113569,451.918149615842,726.02161954778,578.543887739133,1218.63593121935,43.1571499947928,1340.68203948151,-23993.1644165245,250.700644680673,163.827975551195,240.547867207708,62.3225845509704,644.501831464376,276.537452277095,478.69985972264,836.4689062175,2111.10031717438,2455.64512292584,107809.707195746,1593.01892045159,211786.051186355,39045.8531139499,193762.706191773,17621.0420069357,10426.9851364341,30623.095929707,39631.9219292101,35991.6926550977,89017.9831390506,4077837.16258933,17060.7888291721,2987.25858325298,2445.49515743973,1219.50820127494,17763.4528644374,6834.0193623086,11235.5055787468,459550.745458916,58966.5524394678,59729.499970583
"2","Census Tract 11, Coos County, Oregon",-1838.39358120879,273.943966491779,-5674.91290425884,5.97349785697697,-5109.24335350589,607.526259777118,777.990879440942,604.566498124331,903.37929190567,11.6514251222346,1242.87433410622,-22491.3760402758,185.007405603855,58.5892316563626,25.015247573026,46.7824953483318,797.929160443403,161.071082468718,317.806319469642,557.381516428334,1478.91127215409,1600.15346592304,27737.9767733705,8356.35892130736,81990.612921993,17.974610259258,74004.149765208,13054.9816836637,8290.6789080165,7300.44281411133,14079.8477768113,26924.9631866529,30305.1303721861,1668052.87146103,2504.18832813096,1412.28578623095,123.12179302828,402.620350751963,12053.3457506178,1261.68255786247,3242.02244346835,176584.390818726,22338.6844555606,12721.6214017066
"3","Census Tract 9, Coos County, Oregon",-2850.31748921877,223.553840362603,-7048.68019745651,30.1663438071376,-6204.89841341399,737.192540396339,663.990262164421,570.673915664516,1109.41251489824,2.20325437722153,864.223045790351,-25707.555840059,292.506271768201,158.898262657276,29.0679528342434,51.8462399164421,474.557529021349,189.836472899205,438.962839009686,342.382113233219,1692.88061352979,1775.88452047428,78230.8892743795,6028.1376900068,185670.612795055,361.193738247546,125286.600478883,95953.1026302442,12257.8374166395,19343.31971219,25244.7029318542,21764.2544565233,26154.4784820961,5536506.07369526,7783.2633172017,729.251388281246,610.697568210225,643.316699267815,11036.9888224939,3448.24254701779,11081.6622839928,373722.897615957,46666.2161833356,33923.8080664088
"4","Census Tract 9515, Lincoln County, Oregon",-1078.62145844955,52.1674643611433,-2873.9538529971,7.97486001165649,-2641.06738477347,302.671452257535,290.815029125302,193.207807431497,320.188234472023,0.207574463844582,368.24322497722,-30191.0217713958,15.7812746519611,0.0406103939740639,-0.192210369705733,64.103275027819,343.309618249951,94.3377716158164,150.90185432417,172.830143590481,914.404564146804,1114.34148279554,23962.2759377851,1017.88520106278,47136.7979375745,61.7731256653679,39566.6721779664,6567.83025721609,3392.96151562652,3439.5104755591,3664.6363221953,13436.1953350703,13456.662996251,5782917.14814077,132.877000813038,54.3769152399057,105.71895746532,954.678343326479,4366.17063686482,1781.34638587996,1916.28259483273,93133.5551692335,14888.5189245017,10713.7276698407
"5","Census Tract 9516, Lincoln County, Oregon",-1206.28512320858,37.7891194792763,-3176.57852179108,13.0751742934192,-2940.99570697063,357.67931809145,440.581745217923,263.855966007019,526.738655894511,0.860535818197204,685.269693137342,-24351.4147761885,123.009432665291,5.96033524303227,14.8749031166809,37.885712482155,359.927089815852,167.88836595601,157.073638705096,126.561368530706,1033.64267631567,1004.87792972044,13653.8764800605,426.48924585132,45871.9600474284,84.8092114600388,41985.1293288976,9565.20598773971,4322.58110595497,7109.28709784002,9145.91260103984,13782.9339329396,16449.4443820363,2862860.35816006,1434.20950044213,3.32103645870597,136.105767799744,773.173435755117,3961.9928066606,1543.8369823726,1963.14275826577,85233.0355146066,13725.9750192335,8567.93660386242
"6","Census Tract 9517, Lincoln County, Oregon",-734.844174758809,48.0549142141336,-1897.17555254982,72.7735471796035,-1656.31790425361,230.908722220978,169.294191496499,174.701390836493,192.216364177806,12.2749729445475,219.733340763012,-26254.0290775963,69.8635958626395,148.633785323778,31.8329277246919,25.0734779787087,193.61661179559,42.0326380378443,89.825602203263,196.588702619224,487.3682135495,576.813687558999,5214.48015891466,380.554348067411,19386.0726846674,3364.94617512422,14948.7212144812,4749.40452931375,1396.94600786845,4040.2971144484,4799.611337693,14832.523465747,2488.96433597707,3658347.83096158,402.918137753717,4357.93793924704,144.629475055475,212.085425363916,1467.38821932615,151.368570356667,998.571843423954,43398.1135673656,3874.06168195072,4331.37625193578
"7","Census Tract 9601, Tillamook County, Oregon",-1395.12292612825,66.9801599232042,-3145.21889014971,29.9105299326476,-3015.43410836013,208.785879576819,153.454304890587,187.848681915862,473.682253084682,2.67738205939352,233.868813844437,-36339.655110975,24.1290311686971,52.1469048937998,39.8100459631591,10.8543629997059,359.74711559915,122.703160786992,102.006640876911,147.424404809375,618.605983754837,1113.3175471961,8518.97539142461,491.073004320112,28011.1917116657,288.023388419321,27405.8232101102,1604.96124587334,909.583246066991,2587.82965401998,5377.01704151237,13697.9327618027,3515.62102906719,10739615.0152556,164.063629020234,250.099742491919,531.20764976552,61.0717864225341,3639.19911931877,1500.09005722673,630.926808869997,53521.6212193387,8146.87540271076,8609.16462977213
"8","Census Tract 9602, Tillamook County, Oregon",-952.249458515391,10.9115300076386,-2296.90759443087,5.95392907462393,-2127.23529884483,211.853739308607,206.550207077592,152.241797558582,322.014290077883,-0.944720697456693,349.45156942751,-27590.3358686372,75.23769448175,11.9713330937762,114.74743808607,4.99747926175438,352.154299794555,80.9232238089257,167.320565696835,52.0414559728466,579.479980492981,769.560064039401,16846.8285725415,30.2857175870769,31658.4051934105,13.296635024358,30323.6429972321,2004.1926052628,1515.19067053447,972.055980868392,4871.38161484959,13479.3589846947,6907.66101036029,14145121.820729,672.612364602856,54.3140443784373,1431.94816533034,13.4022895056531,3663.71924792805,457.2640792782,911.596744330628,64994.5869486431,4769.12703413308,4773.14698337267
